States,Regions,latitude,longitude,Dates,Usage
Arunachal Pradesh,NER,27.10039878,93.61660071,13/04/2020,2.3
Assam,NER,26.7499809,94.21666744,13/04/2020,21.5
Manipur,NER,24.79997072,93.95001705,13/04/2020,2.6
Meghalaya,NER,25.57049217,91.8800142,13/04/2020,6.4
Mizoram,NER,23.71039899,92.72001461,13/04/2020,1.8
Nagaland,NER,25.6669979,94.11657019,13/04/2020,2.2
Tripura,NER,23.83540428,91.27999914,13/04/2020,3.2
Punjab,NR,31.51997398,75.98000281,14/04/2020,107.7
Haryana,NR,28.45000633,77.01999101,14/04/2020,121.2
Rajasthan,NR,26.44999921,74.63998124,14/04/2020,226
Delhi,NR,28.6699929,77.23000403,14/04/2020,63.8
UP,NR,27.59998069,78.05000565,14/04/2020,258.1
Uttarakhand,NR,30.32040895,78.05000565,14/04/2020,35.8
HP,NR,31.10002545,77.16659704,14/04/2020,29.3
J&K,NR,33.45,76.24,14/04/2020,46.9
Chandigarh,NR,30.71999697,76.78000565,14/04/2020,3.3
Chhattisgarh,WR,22.09042035,82.15998734,14/04/2020,93
Gujarat,WR,22.2587,71.1924,14/04/2020,330.1
MP,WR,21.30039105,76.13001949,14/04/2020,218.2
Maharashtra,WR,19.25023195,73.16017493,14/04/2020,441.4
Goa,WR,15.491997,73.81800065,14/04/2020,11.1
DNH,WR,20.26657819,73.0166178,14/04/2020,18.4
Andhra Pradesh,SR,14.7504291,78.57002559,14/04/2020,193
Telangana,SR,18.1124,79.0193,14/04/2020,218.5
Karnataka,SR,12.57038129,76.91999711,14/04/2020,242.5
Kerala,SR,8.900372741,76.56999263,14/04/2020,79.2
Tamil Nadu,SR,12.92038576,79.15004187,14/04/2020,344.3
Pondy,SR,11.93499371,79.83000037,14/04/2020,8
Bihar,ER,25.78541445,87.4799727,14/04/2020,71.4
Jharkhand,ER,23.80039349,86.41998572,14/04/2020,23.5
Odisha,ER,19.82042971,85.90001746,14/04/2020,79
West Bengal,ER,22.58039044,88.32994665,14/04/2020,121.8
Sikkim,ER,27.3333303,88.6166475,14/04/2020,1.6
Arunachal Pradesh,NER,27.10039878,93.61660071,14/04/2020,2.2
Assam,NER,26.7499809,94.21666744,14/04/2020,21.1
Manipur,NER,24.79997072,93.95001705,14/04/2020,2.6
Meghalaya,NER,25.57049217,91.8800142,14/04/2020,6.4
Mizoram,NER,23.71039899,92.72001461,14/04/2020,1.7
Nagaland,NER,25.6669979,94.11657019,14/04/2020,2
Tripura,NER,23.83540428,91.27999914,14/04/2020,3.2
Punjab,NR,31.51997398,75.98000281,15/04/2020,112.8
Haryana,NR,28.45000633,77.01999101,15/04/2020,125.1
Rajasthan,NR,26.44999921,74.63998124,15/04/2020,233
Delhi,NR,28.6699929,77.23000403,15/04/2020,63.3
UP,NR,27.59998069,78.05000565,15/04/2020,262.7
Uttarakhand,NR,30.32040895,78.05000565,15/04/2020,36.4
HP,NR,31.10002545,77.16659704,15/04/2020,28.2
J&K,NR,33.45,76.24,15/04/2020,46
Chandigarh,NR,30.71999697,76.78000565,15/04/2020,3.1
Chhattisgarh,WR,22.09042035,82.15998734,15/04/2020,94.4
Gujarat,WR,22.2587,71.1924,15/04/2020,336.8
MP,WR,21.30039105,76.13001949,15/04/2020,219.5
Maharashtra,WR,19.25023195,73.16017493,15/04/2020,443
Goa,WR,15.491997,73.81800065,15/04/2020,11.1
DNH,WR,20.26657819,73.0166178,15/04/2020,18.4
Andhra Pradesh,SR,14.7504291,78.57002559,15/04/2020,201
Telangana,SR,18.1124,79.0193,15/04/2020,218.7
Karnataka,SR,12.57038129,76.91999711,15/04/2020,240.4
Kerala,SR,8.900372741,76.56999263,15/04/2020,79.5
Tamil Nadu,SR,12.92038576,79.15004187,15/04/2020,347.7
Pondy,SR,11.93499371,79.83000037,15/04/2020,8.4
Bihar,ER,25.78541445,87.4799727,15/04/2020,73.1
Jharkhand,ER,23.80039349,86.41998572,15/04/2020,23.9
Odisha,ER,19.82042971,85.90001746,15/04/2020,78.6
West Bengal,ER,22.58039044,88.32994665,15/04/2020,123.3
Sikkim,ER,27.3333303,88.6166475,15/04/2020,1.4
Arunachal Pradesh,NER,27.10039878,93.61660071,15/04/2020,2.4
Assam,NER,26.7499809,94.21666744,15/04/2020,22.4
Manipur,NER,24.79997072,93.95001705,15/04/2020,2.5
Meghalaya,NER,25.57049217,91.8800142,15/04/2020,6.6
Mizoram,NER,23.71039899,92.72001461,15/04/2020,1.8
Nagaland,NER,25.6669979,94.11657019,15/04/2020,1.9
Tripura,NER,23.83540428,91.27999914,15/04/2020,3.4
Punjab,NR,31.51997398,75.98000281,16/04/2020,114.1
Haryana,NR,28.45000633,77.01999101,16/04/2020,125.6
Rajasthan,NR,26.44999921,74.63998124,16/04/2020,228.5
Delhi,NR,28.6699929,77.23000403,16/04/2020,64
UP,NR,27.59998069,78.05000565,16/04/2020,269.8
Uttarakhand,NR,30.32040895,78.05000565,16/04/2020,36.8
HP,NR,31.10002545,77.16659704,16/04/2020,28.7
J&K,NR,33.45,76.24,16/04/2020,47.9
Chandigarh,NR,30.71999697,76.78000565,16/04/2020,3.3
Chhattisgarh,WR,22.09042035,82.15998734,16/04/2020,95
Gujarat,WR,22.2587,71.1924,16/04/2020,337.4
MP,WR,21.30039105,76.13001949,16/04/2020,219.1
Maharashtra,WR,19.25023195,73.16017493,16/04/2020,439.5
Goa,WR,15.491997,73.81800065,16/04/2020,12.1
DNH,WR,20.26657819,73.0166178,16/04/2020,18.4
Andhra Pradesh,SR,14.7504291,78.57002559,16/04/2020,199.4
Telangana,SR,18.1124,79.0193,16/04/2020,223.4
Karnataka,SR,12.57038129,76.91999711,16/04/2020,243.4
Kerala,SR,8.900372741,76.56999263,16/04/2020,80.4
Tamil Nadu,SR,12.92038576,79.15004187,16/04/2020,349
Pondy,SR,11.93499371,79.83000037,16/04/2020,7.8
Bihar,ER,25.78541445,87.4799727,16/04/2020,71.7
Jharkhand,ER,23.80039349,86.41998572,16/04/2020,23.5
Odisha,ER,19.82042971,85.90001746,16/04/2020,80.9
West Bengal,ER,22.58039044,88.32994665,16/04/2020,126.7
Sikkim,ER,27.3333303,88.6166475,16/04/2020,1.4
Arunachal Pradesh,NER,27.10039878,93.61660071,16/04/2020,2.4
Assam,NER,26.7499809,94.21666744,16/04/2020,22.8
Manipur,NER,24.79997072,93.95001705,16/04/2020,2.5
Meghalaya,NER,25.57049217,91.8800142,16/04/2020,6.7
Mizoram,NER,23.71039899,92.72001461,16/04/2020,1.7
Nagaland,NER,25.6669979,94.11657019,16/04/2020,1.9
Tripura,NER,23.83540428,91.27999914,16/04/2020,3.3
Punjab,NR,31.51997398,75.98000281,17/04/2020,111.7
Haryana,NR,28.45000633,77.01999101,17/04/2020,124.3
Rajasthan,NR,26.44999921,74.63998124,17/04/2020,227.1
Delhi,NR,28.6699929,77.23000403,17/04/2020,59.8
UP,NR,27.59998069,78.05000565,17/04/2020,267.3
Uttarakhand,NR,30.32040895,78.05000565,17/04/2020,35.7
HP,NR,31.10002545,77.16659704,17/04/2020,28
J&K,NR,33.45,76.24,17/04/2020,46.4
Chandigarh,NR,30.71999697,76.78000565,17/04/2020,3.1
Chhattisgarh,WR,22.09042035,82.15998734,17/04/2020,92.2
Gujarat,WR,22.2587,71.1924,17/04/2020,332.8
MP,WR,21.30039105,76.13001949,17/04/2020,216.5
Maharashtra,WR,19.25023195,73.16017493,17/04/2020,442.2
Goa,WR,15.491997,73.81800065,17/04/2020,9.9
DNH,WR,20.26657819,73.0166178,17/04/2020,18.2
Andhra Pradesh,SR,14.7504291,78.57002559,17/04/2020,197.4
Telangana,SR,18.1124,79.0193,17/04/2020,215.9
Karnataka,SR,12.57038129,76.91999711,17/04/2020,244
Kerala,SR,8.900372741,76.56999263,17/04/2020,78.3
Tamil Nadu,SR,12.92038576,79.15004187,17/04/2020,344.7
Pondy,SR,11.93499371,79.83000037,17/04/2020,7.2
Bihar,ER,25.78541445,87.4799727,17/04/2020,70.8
Jharkhand,ER,23.80039349,86.41998572,17/04/2020,23.6
Odisha,ER,19.82042971,85.90001746,17/04/2020,85.1
West Bengal,ER,22.58039044,88.32994665,17/04/2020,129
Sikkim,ER,27.3333303,88.6166475,17/04/2020,1.4
Arunachal Pradesh,NER,27.10039878,93.61660071,17/04/2020,2.3
Assam,NER,26.7499809,94.21666744,17/04/2020,22.5
Manipur,NER,24.79997072,93.95001705,17/04/2020,2.4
Meghalaya,NER,25.57049217,91.8800142,17/04/2020,6.6
Mizoram,NER,23.71039899,92.72001461,17/04/2020,1.6
Nagaland,NER,25.6669979,94.11657019,17/04/2020,1.9
Tripura,NER,23.83540428,91.27999914,17/04/2020,3.2
Punjab,NR,31.51997398,75.98000281,18/04/2020,112.3
Haryana,NR,28.45000633,77.01999101,18/04/2020,116.8
Rajasthan,NR,26.44999921,74.63998124,18/04/2020,217.2
Delhi,NR,28.6699929,77.23000403,18/04/2020,58.1
UP,NR,27.59998069,78.05000565,18/04/2020,273.1
Uttarakhand,NR,30.32040895,78.05000565,18/04/2020,33.4
HP,NR,31.10002545,77.16659704,18/04/2020,25.1
J&K,NR,33.45,76.24,18/04/2020,45.3
Chandigarh,NR,30.71999697,76.78000565,18/04/2020,2.8
Chhattisgarh,WR,22.09042035,82.15998734,18/04/2020,94
Gujarat,WR,22.2587,71.1924,18/04/2020,325.8
MP,WR,21.30039105,76.13001949,18/04/2020,217.7
Maharashtra,WR,19.25023195,73.16017493,18/04/2020,429.6
Goa,WR,15.491997,73.81800065,18/04/2020,9.5
DNH,WR,20.26657819,73.0166178,18/04/2020,17.9
Andhra Pradesh,SR,14.7504291,78.57002559,18/04/2020,195
Telangana,SR,18.1124,79.0193,18/04/2020,220.5
Karnataka,SR,12.57038129,76.91999711,18/04/2020,231.5
Kerala,SR,8.900372741,76.56999263,18/04/2020,72.3
Tamil Nadu,SR,12.92038576,79.15004187,18/04/2020,319.5
Pondy,SR,11.93499371,79.83000037,18/04/2020,7.4
Bihar,ER,25.78541445,87.4799727,18/04/2020,73.3
Jharkhand,ER,23.80039349,86.41998572,18/04/2020,23.6
Odisha,ER,19.82042971,85.90001746,18/04/2020,83.3
West Bengal,ER,22.58039044,88.32994665,18/04/2020,121.8
Sikkim,ER,27.3333303,88.6166475,18/04/2020,1.2
Arunachal Pradesh,NER,27.10039878,93.61660071,18/04/2020,2.4
Assam,NER,26.7499809,94.21666744,18/04/2020,22.5
Manipur,NER,24.79997072,93.95001705,18/04/2020,2.4
Meghalaya,NER,25.57049217,91.8800142,18/04/2020,6.3
Mizoram,NER,23.71039899,92.72001461,18/04/2020,1.4
Nagaland,NER,25.6669979,94.11657019,18/04/2020,1.8
Tripura,NER,23.83540428,91.27999914,18/04/2020,3.2
Punjab,NR,31.51997398,75.98000281,19/04/2020,102.8
Haryana,NR,28.45000633,77.01999101,19/04/2020,123.4
Rajasthan,NR,26.44999921,74.63998124,19/04/2020,229.6
Delhi,NR,28.6699929,77.23000403,19/04/2020,69.1
UP,NR,27.59998069,78.05000565,19/04/2020,268
Uttarakhand,NR,30.32040895,78.05000565,19/04/2020,38.1
HP,NR,31.10002545,77.16659704,19/04/2020,29
J&K,NR,33.45,76.24,19/04/2020,49.6
Chandigarh,NR,30.71999697,76.78000565,19/04/2020,3.7
Chhattisgarh,WR,22.09042035,82.15998734,19/04/2020,81.3
Gujarat,WR,22.2587,71.1924,19/04/2020,326.3
MP,WR,21.30039105,76.13001949,19/04/2020,237.7
Maharashtra,WR,19.25023195,73.16017493,19/04/2020,408.3
Goa,WR,15.491997,73.81800065,19/04/2020,10.8
DNH,WR,20.26657819,73.0166178,19/04/2020,18.2
Andhra Pradesh,SR,14.7504291,78.57002559,19/04/2020,164
Telangana,SR,18.1124,79.0193,19/04/2020,174
Karnataka,SR,12.57038129,76.91999711,19/04/2020,213.1
Kerala,SR,8.900372741,76.56999263,19/04/2020,71.1
Tamil Nadu,SR,12.92038576,79.15004187,19/04/2020,296.5
Pondy,SR,11.93499371,79.83000037,19/04/2020,7
Bihar,ER,25.78541445,87.4799727,19/04/2020,73.5
Jharkhand,ER,23.80039349,86.41998572,19/04/2020,22.8
Odisha,ER,19.82042971,85.90001746,19/04/2020,74.2
West Bengal,ER,22.58039044,88.32994665,19/04/2020,123.7
Sikkim,ER,27.3333303,88.6166475,19/04/2020,1.4
Arunachal Pradesh,NER,27.10039878,93.61660071,19/04/2020,2.2
Assam,NER,26.7499809,94.21666744,19/04/2020,23.6
Manipur,NER,24.79997072,93.95001705,19/04/2020,2.9
Meghalaya,NER,25.57049217,91.8800142,19/04/2020,6.2
Mizoram,NER,23.71039899,92.72001461,19/04/2020,2.1
Nagaland,NER,25.6669979,94.11657019,19/04/2020,2.1
Tripura,NER,23.83540428,91.27999914,19/04/2020,3.6
Punjab,NR,31.51997398,75.98000281,20/04/2020,105.2
Haryana,NR,28.45000633,77.01999101,20/04/2020,126.5
Rajasthan,NR,26.44999921,74.63998124,20/04/2020,239.7
Delhi,NR,28.6699929,77.23000403,20/04/2020,69.4
UP,NR,27.59998069,78.05000565,20/04/2020,274.7
Uttarakhand,NR,30.32040895,78.05000565,20/04/2020,38.7
HP,NR,31.10002545,77.16659704,20/04/2020,30.4
J&K,NR,33.45,76.24,20/04/2020,50.8
Chandigarh,NR,30.71999697,76.78000565,20/04/2020,3.7
Chhattisgarh,WR,22.09042035,82.15998734,20/04/2020,82.3
Gujarat,WR,22.2587,71.1924,20/04/2020,332.1
MP,WR,21.30039105,76.13001949,20/04/2020,239.3
Maharashtra,WR,19.25023195,73.16017493,20/04/2020,421.6
Goa,WR,15.491997,73.81800065,20/04/2020,11.7
DNH,WR,20.26657819,73.0166178,20/04/2020,18.4
Andhra Pradesh,SR,14.7504291,78.57002559,20/04/2020,166.7
Telangana,SR,18.1124,79.0193,20/04/2020,180
Karnataka,SR,12.57038129,76.91999711,20/04/2020,218.6
Kerala,SR,8.900372741,76.56999263,20/04/2020,73.6
Tamil Nadu,SR,12.92038576,79.15004187,20/04/2020,303.4
Pondy,SR,11.93499371,79.83000037,20/04/2020,7.2
Bihar,ER,25.78541445,87.4799727,20/04/2020,74.3
Jharkhand,ER,23.80039349,86.41998572,20/04/2020,23.6
Odisha,ER,19.82042971,85.90001746,20/04/2020,72.9
West Bengal,ER,22.58039044,88.32994665,20/04/2020,129.7
Sikkim,ER,27.3333303,88.6166475,20/04/2020,1.4
Arunachal Pradesh,NER,27.10039878,93.61660071,20/04/2020,2.3
Assam,NER,26.7499809,94.21666744,20/04/2020,23.4
Manipur,NER,24.79997072,93.95001705,20/04/2020,2.8
Meghalaya,NER,25.57049217,91.8800142,20/04/2020,6.3
Mizoram,NER,23.71039899,92.72001461,20/04/2020,1.9
Nagaland,NER,25.6669979,94.11657019,20/04/2020,2.2
Tripura,NER,23.83540428,91.27999914,20/04/2020,3.7
Punjab,NR,31.51997398,75.98000281,21/04/2020,105.8
Haryana,NR,28.45000633,77.01999101,21/04/2020,125.3
Rajasthan,NR,26.44999921,74.63998124,21/04/2020,234.3
Delhi,NR,28.6699929,77.23000403,21/04/2020,69.1
UP,NR,27.59998069,78.05000565,21/04/2020,259.3
Uttarakhand,NR,30.32040895,78.05000565,21/04/2020,39.8
HP,NR,31.10002545,77.16659704,21/04/2020,29.7
J&K,NR,33.45,76.24,21/04/2020,51
Chandigarh,NR,30.71999697,76.78000565,21/04/2020,3.6
Chhattisgarh,WR,22.09042035,82.15998734,21/04/2020,81
Gujarat,WR,22.2587,71.1924,21/04/2020,327.1
MP,WR,21.30039105,76.13001949,21/04/2020,236.5
Maharashtra,WR,19.25023195,73.16017493,21/04/2020,424.1
Goa,WR,15.491997,73.81800065,21/04/2020,12.3
DNH,WR,20.26657819,73.0166178,21/04/2020,18.3
Andhra Pradesh,SR,14.7504291,78.57002559,21/04/2020,165.9
Telangana,SR,18.1124,79.0193,21/04/2020,183.6
Karnataka,SR,12.57038129,76.91999711,21/04/2020,223.4
Kerala,SR,8.900372741,76.56999263,21/04/2020,74.5
Tamil Nadu,SR,12.92038576,79.15004187,21/04/2020,310.3
Pondy,SR,11.93499371,79.83000037,21/04/2020,7.3
Bihar,ER,25.78541445,87.4799727,21/04/2020,75
Jharkhand,ER,23.80039349,86.41998572,21/04/2020,23.7
Odisha,ER,19.82042971,85.90001746,21/04/2020,74.8
West Bengal,ER,22.58039044,88.32994665,21/04/2020,132.3
Sikkim,ER,27.3333303,88.6166475,21/04/2020,1.5
Arunachal Pradesh,NER,27.10039878,93.61660071,21/04/2020,2.2
Assam,NER,26.7499809,94.21666744,21/04/2020,23.7
Manipur,NER,24.79997072,93.95001705,21/04/2020,2.9
Meghalaya,NER,25.57049217,91.8800142,21/04/2020,6.2
Mizoram,NER,23.71039899,92.72001461,21/04/2020,1.8
Nagaland,NER,25.6669979,94.11657019,21/04/2020,2.2
Tripura,NER,23.83540428,91.27999914,21/04/2020,3.9
Punjab,NR,31.51997398,75.98000281,22/04/2020,92.4
Haryana,NR,28.45000633,77.01999101,22/04/2020,129.7
Rajasthan,NR,26.44999921,74.63998124,22/04/2020,226.4
Delhi,NR,28.6699929,77.23000403,22/04/2020,68.7
UP,NR,27.59998069,78.05000565,22/04/2020,221.2
Uttarakhand,NR,30.32040895,78.05000565,22/04/2020,37.1
HP,NR,31.10002545,77.16659704,22/04/2020,26.2
J&K,NR,33.45,76.24,22/04/2020,29.2
Chandigarh,NR,30.71999697,76.78000565,22/04/2020,3.6
Chhattisgarh,WR,22.09042035,82.15998734,22/04/2020,83.4
Gujarat,WR,22.2587,71.1924,22/04/2020,320.1
MP,WR,21.30039105,76.13001949,22/04/2020,213.7
Maharashtra,WR,19.25023195,73.16017493,22/04/2020,414.1
Goa,WR,15.491997,73.81800065,22/04/2020,12.3
DNH,WR,20.26657819,73.0166178,22/04/2020,18.5
Andhra Pradesh,SR,14.7504291,78.57002559,22/04/2020,169.2
Telangana,SR,18.1124,79.0193,22/04/2020,187.4
Karnataka,SR,12.57038129,76.91999711,22/04/2020,223.3
Kerala,SR,8.900372741,76.56999263,22/04/2020,74.9
Tamil Nadu,SR,12.92038576,79.15004187,22/04/2020,311.4
Pondy,SR,11.93499371,79.83000037,22/04/2020,7.4
Bihar,ER,25.78541445,87.4799727,22/04/2020,73.4
Jharkhand,ER,23.80039349,86.41998572,22/04/2020,23.6
Odisha,ER,19.82042971,85.90001746,22/04/2020,73.6
West Bengal,ER,22.58039044,88.32994665,22/04/2020,129.6
Sikkim,ER,27.3333303,88.6166475,22/04/2020,1.4
Arunachal Pradesh,NER,27.10039878,93.61660071,22/04/2020,2.2
Assam,NER,26.7499809,94.21666744,22/04/2020,23.9
Manipur,NER,24.79997072,93.95001705,22/04/2020,2.9
Meghalaya,NER,25.57049217,91.8800142,22/04/2020,6.2
Mizoram,NER,23.71039899,92.72001461,22/04/2020,2
Nagaland,NER,25.6669979,94.11657019,22/04/2020,2.1
Tripura,NER,23.83540428,91.27999914,22/04/2020,3.8
Punjab,NR,31.51997398,75.98000281,23/04/2020,100.2
Haryana,NR,28.45000633,77.01999101,23/04/2020,115
Rajasthan,NR,26.44999921,74.63998124,23/04/2020,234.3
Delhi,NR,28.6699929,77.23000403,23/04/2020,70
UP,NR,27.59998069,78.05000565,23/04/2020,231
Uttarakhand,NR,30.32040895,78.05000565,23/04/2020,33.6
HP,NR,31.10002545,77.16659704,23/04/2020,26.2
J&K,NR,33.45,76.24,23/04/2020,35.9
Chandigarh,NR,30.71999697,76.78000565,23/04/2020,3.7
Chhattisgarh,WR,22.09042035,82.15998734,23/04/2020,83
Gujarat,WR,22.2587,71.1924,23/04/2020,320.1
MP,WR,21.30039105,76.13001949,23/04/2020,226.3
Maharashtra,WR,19.25023195,73.16017493,23/04/2020,400
Goa,WR,15.491997,73.81800065,23/04/2020,12.3
DNH,WR,20.26657819,73.0166178,23/04/2020,18.3
Andhra Pradesh,SR,14.7504291,78.57002559,23/04/2020,172.9
Telangana,SR,18.1124,79.0193,23/04/2020,188.7
Karnataka,SR,12.57038129,76.91999711,23/04/2020,229.9
Kerala,SR,8.900372741,76.56999263,23/04/2020,74.8
Tamil Nadu,SR,12.92038576,79.15004187,23/04/2020,318.9
Pondy,SR,11.93499371,79.83000037,23/04/2020,7.6
Bihar,ER,25.78541445,87.4799727,23/04/2020,55.7
Jharkhand,ER,23.80039349,86.41998572,23/04/2020,20.8
Odisha,ER,19.82042971,85.90001746,23/04/2020,74.9
West Bengal,ER,22.58039044,88.32994665,23/04/2020,131
Sikkim,ER,27.3333303,88.6166475,23/04/2020,1.3
Arunachal Pradesh,NER,27.10039878,93.61660071,23/04/2020,2.3
Assam,NER,26.7499809,94.21666744,23/04/2020,23.6
Manipur,NER,24.79997072,93.95001705,23/04/2020,2.5
Meghalaya,NER,25.57049217,91.8800142,23/04/2020,6.4
Mizoram,NER,23.71039899,92.72001461,23/04/2020,1.8
Nagaland,NER,25.6669979,94.11657019,23/04/2020,2.2
Tripura,NER,23.83540428,91.27999914,23/04/2020,3.7
Punjab,NR,31.51997398,75.98000281,24/04/2020,104.3
Haryana,NR,28.45000633,77.01999101,24/04/2020,120
Rajasthan,NR,26.44999921,74.63998124,24/04/2020,229.4
Delhi,NR,28.6699929,77.23000403,24/04/2020,65.8
UP,NR,27.59998069,78.05000565,24/04/2020,248
Uttarakhand,NR,30.32040895,78.05000565,24/04/2020,39.2
HP,NR,31.10002545,77.16659704,24/04/2020,28.6
J&K,NR,33.45,76.24,24/04/2020,42.8
Chandigarh,NR,30.71999697,76.78000565,24/04/2020,3.4
Chhattisgarh,WR,22.09042035,82.15998734,24/04/2020,80.7
Gujarat,WR,22.2587,71.1924,24/04/2020,314.9
MP,WR,21.30039105,76.13001949,24/04/2020,230.6
Maharashtra,WR,19.25023195,73.16017493,24/04/2020,389.6
Goa,WR,15.491997,73.81800065,24/04/2020,12.3
DNH,WR,20.26657819,73.0166178,24/04/2020,18.1
Andhra Pradesh,SR,14.7504291,78.57002559,24/04/2020,172.6
Telangana,SR,18.1124,79.0193,24/04/2020,185.4
Karnataka,SR,12.57038129,76.91999711,24/04/2020,215.2
Kerala,SR,8.900372741,76.56999263,24/04/2020,73.4
Tamil Nadu,SR,12.92038576,79.15004187,24/04/2020,313.6
Pondy,SR,11.93499371,79.83000037,24/04/2020,7.4
Bihar,ER,25.78541445,87.4799727,24/04/2020,55
Jharkhand,ER,23.80039349,86.41998572,24/04/2020,20
Odisha,ER,19.82042971,85.90001746,24/04/2020,72.4
West Bengal,ER,22.58039044,88.32994665,24/04/2020,124
Sikkim,ER,27.3333303,88.6166475,24/04/2020,1.3
Arunachal Pradesh,NER,27.10039878,93.61660071,24/04/2020,2.1
Assam,NER,26.7499809,94.21666744,24/04/2020,23.2
Manipur,NER,24.79997072,93.95001705,24/04/2020,2.8
Meghalaya,NER,25.57049217,91.8800142,24/04/2020,6.1
Mizoram,NER,23.71039899,92.72001461,24/04/2020,1.8
Nagaland,NER,25.6669979,94.11657019,24/04/2020,2.1
Tripura,NER,23.83540428,91.27999914,24/04/2020,3.8
Punjab,NR,31.51997398,75.98000281,25/04/2020,97.3
Haryana,NR,28.45000633,77.01999101,25/04/2020,111.6
Rajasthan,NR,26.44999921,74.63998124,25/04/2020,227.8
Delhi,NR,28.6699929,77.23000403,25/04/2020,63.1
UP,NR,27.59998069,78.05000565,25/04/2020,252.2
Uttarakhand,NR,30.32040895,78.05000565,25/04/2020,36.4
HP,NR,31.10002545,77.16659704,25/04/2020,27.6
J&K,NR,33.45,76.24,25/04/2020,46.4
Chandigarh,NR,30.71999697,76.78000565,25/04/2020,3.2
Chhattisgarh,WR,22.09042035,82.15998734,25/04/2020,82
Gujarat,WR,22.2587,71.1924,25/04/2020,301
MP,WR,21.30039105,76.13001949,25/04/2020,231
Maharashtra,WR,19.25023195,73.16017493,25/04/2020,381.5
Goa,WR,15.491997,73.81800065,25/04/2020,12.3
DNH,WR,20.26657819,73.0166178,25/04/2020,18
Andhra Pradesh,SR,14.7504291,78.57002559,25/04/2020,167.2
Telangana,SR,18.1124,79.0193,25/04/2020,182.5
Karnataka,SR,12.57038129,76.91999711,25/04/2020,205.1
Kerala,SR,8.900372741,76.56999263,25/04/2020,66.6
Tamil Nadu,SR,12.92038576,79.15004187,25/04/2020,291
Pondy,SR,11.93499371,79.83000037,25/04/2020,6.7
Bihar,ER,25.78541445,87.4799727,25/04/2020,70.3
Jharkhand,ER,23.80039349,86.41998572,25/04/2020,22.1
Odisha,ER,19.82042971,85.90001746,25/04/2020,72.1
West Bengal,ER,22.58039044,88.32994665,25/04/2020,111.6
Sikkim,ER,27.3333303,88.6166475,25/04/2020,1.1
Arunachal Pradesh,NER,27.10039878,93.61660071,25/04/2020,2
Assam,NER,26.7499809,94.21666744,25/04/2020,22.1
Manipur,NER,24.79997072,93.95001705,25/04/2020,2.8
Meghalaya,NER,25.57049217,91.8800142,25/04/2020,6.2
Mizoram,NER,23.71039899,92.72001461,25/04/2020,1.7
Nagaland,NER,25.6669979,94.11657019,25/04/2020,2.1
Tripura,NER,23.83540428,91.27999914,25/04/2020,3.8
Punjab,NR,31.51997398,75.98000281,26/04/2020,181.3
Haryana,NR,28.45000633,77.01999101,26/04/2020,189.3
Rajasthan,NR,26.44999921,74.63998124,26/04/2020,261.8
Delhi,NR,28.6699929,77.23000403,26/04/2020,135.5
UP,NR,27.59998069,78.05000565,26/04/2020,412.6
Uttarakhand,NR,30.32040895,78.05000565,26/04/2020,45.8
HP,NR,31.10002545,77.16659704,26/04/2020,30.3
J&K,NR,33.45,76.24,26/04/2020,42.6
Chandigarh,NR,30.71999697,76.78000565,26/04/2020,6.5
Chhattisgarh,WR,22.09042035,82.15998734,26/04/2020,85.5
Gujarat,WR,22.2587,71.1924,26/04/2020,390.7
MP,WR,21.30039105,76.13001949,26/04/2020,216.9
Maharashtra,WR,19.25023195,73.16017493,26/04/2020,500.4
Goa,WR,15.491997,73.81800065,26/04/2020,12.3
DNH,WR,20.26657819,73.0166178,26/04/2020,17.6
Andhra Pradesh,SR,14.7504291,78.57002559,26/04/2020,174.6
Telangana,SR,18.1124,79.0193,26/04/2020,154.4
Karnataka,SR,12.57038129,76.91999711,26/04/2020,175.5
Kerala,SR,8.900372741,76.56999263,26/04/2020,79.6
Tamil Nadu,SR,12.92038576,79.15004187,26/04/2020,328.4
Pondy,SR,11.93499371,79.83000037,26/04/2020,9
Bihar,ER,25.78541445,87.4799727,26/04/2020,93.8
Jharkhand,ER,23.80039349,86.41998572,26/04/2020,19.6
Odisha,ER,19.82042971,85.90001746,26/04/2020,80.5
West Bengal,ER,22.58039044,88.32994665,26/04/2020,152.9
Sikkim,ER,27.3333303,88.6166475,26/04/2020,1.2
Arunachal Pradesh,NER,27.10039878,93.61660071,26/04/2020,2.2
Assam,NER,26.7499809,94.21666744,26/04/2020,28.3
Manipur,NER,24.79997072,93.95001705,26/04/2020,2.4
Meghalaya,NER,25.57049217,91.8800142,26/04/2020,5.9
Mizoram,NER,23.71039899,92.72001461,26/04/2020,1.8
Nagaland,NER,25.6669979,94.11657019,26/04/2020,2.1
Tripura,NER,23.83540428,91.27999914,26/04/2020,4
Punjab,NR,31.51997398,75.98000281,27/04/2020,162.6
Haryana,NR,28.45000633,77.01999101,27/04/2020,184.2
Rajasthan,NR,26.44999921,74.63998124,27/04/2020,268.1
Delhi,NR,28.6699929,77.23000403,27/04/2020,131.8
